,text_id,reader_id,lang,spearman_r,spearman_p,measures,layers
2089,1,sp_59,sp,-0.062303866372662664,0.4323651603281168,Total fixation duration,Middle
2090,1,sp_59,sp,-0.0545595362576245,0.49183007572257675,Total fixation duration,Last
2091,1,sp_59,sp,-0.007604061102357017,0.9237315938257114,Gaze duration,First
2092,1,sp_59,sp,-0.0559608632010125,0.4807580704490222,Gaze duration,Middle
2093,1,sp_59,sp,-0.04252370987717024,0.5922325792938226,Gaze duration,Last
2094,1,sp_60,sp,-0.024550726743672598,0.7572202545133868,Total fixation duration,First
2095,1,sp_60,sp,0.01773349531490846,0.8233198322362391,Total fixation duration,Middle
2096,1,sp_60,sp,0.006175353953112171,0.93802958126104,Total fixation duration,Last
2097,1,sp_60,sp,0.012071081394942814,0.8792051164505305,Gaze duration,First
2098,1,sp_60,sp,-0.04170470961356848,0.5993893770218256,Gaze duration,Middle
2099,1,sp_60,sp,-0.03453972371775859,0.6635806202115221,Gaze duration,Last
2100,1,sp_62,sp,0.14818342509746846,0.06066122604068661,Total fixation duration,First
2101,1,sp_62,sp,-0.07231049162931712,0.3619992610071061,Total fixation duration,Middle
2102,1,sp_62,sp,-0.09948885585671462,0.20924159350422952,Total fixation duration,Last
2103,1,sp_62,sp,0.153009646806257,0.05265089643181133,Gaze duration,First
2104,1,sp_62,sp,-0.0663977141119771,0.40267578454038744,Gaze duration,Middle
2105,1,sp_62,sp,-0.09013456513961662,0.25550308735651234,Gaze duration,Last
2106,1,sp_63,sp,0.0887970660678372,0.2626525730619585,Total fixation duration,First
2107,1,sp_63,sp,-0.2124799337336798,0.006809250029882969,Total fixation duration,Middle
2108,1,sp_63,sp,-0.19480123986532583,0.013276650446900119,Total fixation duration,Last
2109,1,sp_63,sp,0.05196903263838298,0.5126495436914189,Gaze duration,First
2110,1,sp_63,sp,-0.07290419868828357,0.35806081711927884,Gaze duration,Middle
2111,1,sp_63,sp,-0.058510548729984034,0.4609625594315978,Gaze duration,Last
2112,1,sp_8,sp,0.07357291680712952,0.35365688903292736,Total fixation duration,First
2113,1,sp_8,sp,-0.056306613225493594,0.4780471044232538,Total fixation duration,Middle
2114,1,sp_8,sp,-0.10295880958616772,0.19371123089441616,Total fixation duration,Last
2115,1,sp_8,sp,0.10921877074022975,0.16784478140607464,Gaze duration,First
2116,1,sp_8,sp,-0.06263389830830361,0.42992616144297535,Gaze duration,Middle
2117,1,sp_8,sp,-0.08829560694939251,0.2653680144245859,Gaze duration,Last
2118,1,sp_9,sp,0.06293565272382819,0.4277030815838464,Total fixation duration,First
2119,1,sp_9,sp,-0.2091642498094451,0.007748474471791416,Total fixation duration,Middle
2120,1,sp_9,sp,-0.19858341268824023,0.011559629307436307,Total fixation duration,Last
2121,1,sp_9,sp,0.07876485120739138,0.3206268247327013,Gaze duration,First
2122,1,sp_9,sp,-0.12616569633651067,0.11076393609346873,Gaze duration,Middle
2123,1,sp_9,sp,-0.11916515341963016,0.13216349211309503,Gaze duration,Last
2124,1,tr_12,tr,0.12358575461999698,0.11831093444254913,Total fixation duration,First
2125,1,tr_12,tr,-0.09182973834257945,0.24663578160009458,Total fixation duration,Middle
2126,1,tr_12,tr,-0.08735502695803425,0.270512836682415,Total fixation duration,Last
2127,1,tr_12,tr,0.08484740829645185,0.2845584092834439,Gaze duration,First
2128,1,tr_12,tr,-0.10819704553026277,0.1718813517408557,Gaze duration,Middle
2129,1,tr_12,tr,-0.09273743779200147,0.24197651116387492,Gaze duration,Last
2130,1,tr_13,tr,-0.001051106139622752,0.9894418022244665,Total fixation duration,First
2131,1,tr_13,tr,0.008463941576713969,0.9151376753394622,Total fixation duration,Middle
2132,1,tr_13,tr,-0.0003610005914014693,0.9963737127116565,Total fixation duration,Last
2133,1,tr_13,tr,0.002193554588516917,0.9779682221234723,Gaze duration,First
2134,1,tr_13,tr,-0.061297744879375574,0.43984937726946227,Gaze duration,Middle
2135,1,tr_13,tr,-0.041721031324356464,0.5992463721789097,Gaze duration,Last
2136,1,tr_14,tr,0.2144340337893058,0.006304467644566941,Total fixation duration,First
2137,1,tr_14,tr,-0.1593619718114727,0.04346183250970638,Total fixation duration,Middle
2138,1,tr_14,tr,-0.18213918235627355,0.020752496392867123,Total fixation duration,Last
2139,1,tr_14,tr,0.11425144547065844,0.1489859731585649,Gaze duration,First
2140,1,tr_14,tr,-0.09421299419293509,0.2345339738376701,Gaze duration,Middle
2141,1,tr_14,tr,-0.09753189902948778,0.2183845580215041,Gaze duration,Last
2142,1,tr_16,tr,-0.008108920621159177,0.9186847342052601,Total fixation duration,First
2143,1,tr_16,tr,-0.0366185980199142,0.6446750242029211,Total fixation duration,Middle
2144,1,tr_16,tr,-0.040182861381071924,0.6127899226081722,Total fixation duration,Last
2145,1,tr_16,tr,-0.015816246093835386,0.8421576074318433,Gaze duration,First
2146,1,tr_16,tr,-0.02752339837893815,0.7289089178365603,Gaze duration,Middle
2147,1,tr_16,tr,-0.026724612985289442,0.7364823559910314,Gaze duration,Last
2148,1,tr_18,tr,-0.04921526108221319,0.5352698150590353,Total fixation duration,First
2149,1,tr_18,tr,0.05386739125312078,0.4973483649046889,Total fixation duration,Middle
2150,1,tr_18,tr,0.05920959968709802,0.45561511266429133,Total fixation duration,Last
2151,1,tr_18,tr,-0.0367392670985499,0.6435844499737342,Gaze duration,First
2152,1,tr_18,tr,0.05508825729658951,0.4876367524954033,Gaze duration,Middle
2153,1,tr_18,tr,0.05832483986527296,0.4623889738295802,Gaze duration,Last
2154,1,tr_2,tr,0.050457723689005654,0.5250024901511952,Total fixation duration,First
2155,1,tr_2,tr,-0.1644191368778955,0.03714241504241072,Total fixation duration,Middle
2156,1,tr_2,tr,-0.1631057068645237,0.03870415567797822,Total fixation duration,Last
2157,1,tr_2,tr,0.030178766236080408,0.7039242587782919,Gaze duration,First
2158,1,tr_2,tr,-0.05393368376663046,0.49681842165810686,Gaze duration,Middle
2159,1,tr_2,tr,-0.061335011704855356,0.43957085460322287,Gaze duration,Last
2160,1,tr_22,tr,0.02244678353828918,0.7774573278579282,Total fixation duration,First
2161,1,tr_22,tr,-0.20474348657281766,0.009178827720775233,Total fixation duration,Middle
2162,1,tr_22,tr,-0.1967013022092789,0.012388000483003115,Total fixation duration,Last
2163,1,tr_22,tr,-0.05459461617631837,0.4915512620416381,Gaze duration,First
2164,1,tr_22,tr,-0.06850465878998373,0.387879806824479,Gaze duration,Middle
2165,1,tr_22,tr,-0.04666882576648483,0.5566212808194575,Gaze duration,Last
2166,1,tr_26,tr,0.0239283075666205,0.7631906195619595,Total fixation duration,First
2167,1,tr_26,tr,-0.15560398187114644,0.04872026410598805,Total fixation duration,Middle
2168,1,tr_26,tr,-0.10839813359025699,0.17108127064717976,Total fixation duration,Last
2169,1,tr_26,tr,0.08187848000656453,0.3018092979790475,Gaze duration,First
2170,1,tr_26,tr,-0.05290414124772102,0.5050821250865865,Gaze duration,Middle
2171,1,tr_26,tr,-0.04502421774363515,0.5706261558102605,Gaze duration,Last
2172,1,tr_30,tr,-0.0326221940875212,0.6812094105246238,Total fixation duration,First
2173,1,tr_30,tr,-0.07121013468710305,0.3693694104115036,Total fixation duration,Middle
2174,1,tr_30,tr,-0.03073096858151651,0.6987670085441816,Total fixation duration,Last
2175,1,tr_30,tr,-0.07115854821840081,0.36971718710383017,Gaze duration,First
2176,1,tr_30,tr,0.041968708509515625,0.5970781975168941,Gaze duration,Middle
2177,1,tr_30,tr,0.07460702095991513,0.34691376066141544,Gaze duration,Last
2178,1,tr_34,tr,0.002182216017498994,0.9780820768082985,Total fixation duration,First
2179,1,tr_34,tr,-0.056265785964703774,0.47836679224245326,Total fixation duration,Middle
2180,1,tr_34,tr,-0.06296923134476003,0.427456112377651,Total fixation duration,Last
2181,1,tr_34,tr,-0.0021218017524121577,0.9786887256543975,Gaze duration,First
2182,1,tr_34,tr,-0.006996910999140837,0.9298050199110792,Gaze duration,Middle
2183,1,tr_34,tr,-0.03640436403274202,0.6466130784193269,Gaze duration,Last
2184,1,tr_36,tr,-0.0181940083584776,0.8188096513494498,Total fixation duration,First
2185,1,tr_36,tr,-0.006441553560188384,0.9353639123420594,Total fixation duration,Middle
2186,1,tr_36,tr,0.015977296872043856,0.8405716113319,Total fixation duration,Last
2187,1,tr_36,tr,-0.016525361165574844,0.8351792205975366,Gaze duration,First
2188,1,tr_36,tr,-0.007821064472251954,0.9215619215588728,Gaze duration,Middle
2189,1,tr_36,tr,0.03551485391860005,0.6546852808728713,Gaze duration,Last
2190,1,tr_37,tr,0.07691902821062395,0.33213324472736505,Total fixation duration,First
2191,1,tr_37,tr,-0.12528507521624505,0.113296462348886,Total fixation duration,Middle
2192,1,tr_37,tr,-0.12924337023634674,0.10225944677894995,Total fixation duration,Last
2193,1,tr_37,tr,0.05989434355966535,0.45041080605765327,Gaze duration,First
2194,1,tr_37,tr,-0.04113193053666091,0.6044175216759726,Gaze duration,Middle
2195,1,tr_37,tr,-0.019329531606131694,0.8077141823046353,Gaze duration,Last
2196,1,tr_42,tr,0.03243408015573606,0.6829483536492323,Total fixation duration,First
2197,1,tr_42,tr,0.08336664092701129,0.2930780026188469,Total fixation duration,Middle
2198,1,tr_42,tr,0.07032589485463064,0.37535847855474935,Total fixation duration,Last
2199,1,tr_42,tr,-0.014868233708667175,0.8515061009475555,Gaze duration,First
2200,1,tr_42,tr,0.11754693375712963,0.1375345302887069,Gaze duration,Middle
2201,1,tr_42,tr,0.13194013938345833,0.0952383303030502,Gaze duration,Last
2202,1,tr_46,tr,0.15854004359953025,0.044569414346845686,Total fixation duration,First
2203,1,tr_46,tr,-0.21819702770643018,0.005425472886078865,Total fixation duration,Middle
2204,1,tr_46,tr,-0.21326672228360063,0.006601834453666363,Total fixation duration,Last
2205,1,tr_46,tr,0.0345037578673961,0.6639096176947838,Gaze duration,First
2206,1,tr_46,tr,-0.09372126504675281,0.23699614251155438,Gaze duration,Middle
2207,1,tr_46,tr,-0.07868356957151851,0.32112801754215087,Gaze duration,Last
2208,1,tr_47,tr,-0.008855717306285388,0.9112253395880902,Total fixation duration,First
2209,1,tr_47,tr,0.04501632329305806,0.5706937810501252,Total fixation duration,Middle
2210,1,tr_47,tr,0.06315630674571864,0.42608168837767246,Total fixation duration,Last
2211,1,tr_47,tr,0.019126591169757925,0.8096944205458515,Gaze duration,First
2212,1,tr_47,tr,-0.16341443115737614,0.03833218240477487,Gaze duration,Middle
2213,1,tr_47,tr,-0.12942662245767245,0.10176977581156937,Gaze duration,Last
2214,1,tr_48,tr,0.07848336717466464,0.32236465146629034,Total fixation duration,First
2215,1,tr_48,tr,-0.14410475339470508,0.06818712726927721,Total fixation duration,Middle
2216,1,tr_48,tr,-0.14392732636693698,0.06853104009767891,Total fixation duration,Last
2217,1,tr_48,tr,0.028565838339566545,0.7190647254481088,Gaze duration,First
2218,1,tr_48,tr,-0.11777494062826983,0.13676781902509588,Gaze duration,Middle
2219,1,tr_48,tr,-0.10920223200027777,0.1679095552237063,Gaze duration,Last
2220,1,tr_49,tr,0.08306367091632463,0.2948418233633703,Total fixation duration,First
2221,1,tr_49,tr,-0.04338394460757196,0.5847575633315805,Total fixation duration,Middle
2222,1,tr_49,tr,-0.05978771541394834,0.45121902008596115,Total fixation duration,Last
2223,1,tr_49,tr,0.10383952056946308,0.18990639261571662,Gaze duration,First
2224,1,tr_49,tr,-0.025633828798291094,0.7468652516155292,Gaze duration,Middle
2225,1,tr_49,tr,-0.042250425341234264,0.5946163447759134,Gaze duration,Last
2226,1,tr_52,tr,0.14389770002225039,0.06858860320142228,Total fixation duration,First
2227,1,tr_52,tr,-0.19076589305869782,0.015350990187559225,Total fixation duration,Middle
2228,1,tr_52,tr,-0.19810653796705927,0.011764773801008878,Total fixation duration,Last
2229,1,tr_52,tr,0.09623424761897977,0.22460190277411612,Gaze duration,First
2230,1,tr_52,tr,-0.1266342591391776,0.10943458954528634,Gaze duration,Middle
2231,1,tr_52,tr,-0.11135419640923902,0.15963666358527265,Gaze duration,Last
2232,2,du_13,du,-0.17813447929371573,0.07927985943422626,Total fixation duration,First
2233,2,du_13,du,-0.04683015372064057,0.6470256987142,Total fixation duration,Middle
2234,2,du_13,du,0.18695061775467814,0.06529137245690934,Total fixation duration,Last
2235,2,du_13,du,-0.07712452496016063,0.45035516330100867,Gaze duration,First
2236,2,du_13,du,-0.001071705557759056,0.991643731395423,Gaze duration,Middle
2237,2,du_13,du,0.015061290606363877,0.8829785229978757,Gaze duration,Last
2238,2,du_14,du,-0.044450376153522354,0.6638489677840148,Total fixation duration,First
2239,2,du_14,du,0.11199899102622096,0.272219147077457,Total fixation duration,Middle
2240,2,du_14,du,0.01804958631509809,0.8599769155176796,Total fixation duration,Last
2241,2,du_14,du,-0.08176131388019034,0.42350692635798004,Gaze duration,First
2242,2,du_14,du,0.08069531690670843,0.42959634094251975,Gaze duration,Middle
2243,2,du_14,du,0.023451933416602348,0.8187017899799899,Gaze duration,Last
2244,2,du_18,du,0.20213586180286877,0.04593138312835045,Total fixation duration,First
2245,2,du_18,du,0.19080222881798617,0.05984426678918031,Total fixation duration,Middle
2246,2,du_18,du,-0.059288097206877215,0.5619806114638191,Total fixation duration,Last
2247,2,du_18,du,0.10851730438346732,0.2874973625193053,Gaze duration,First
2248,2,du_18,du,0.16449994236466112,0.10552920134455236,Gaze duration,Middle
2249,2,du_18,du,-0.10712000258037765,0.29378605564272486,Gaze duration,Last
2250,2,du_20,du,0.030931200263263715,0.7623876699233343,Total fixation duration,First
2251,2,du_20,du,-0.10574274247303846,0.30007276517120546,Total fixation duration,Middle
2252,2,du_20,du,-0.01583244957295646,0.8770326355813219,Total fixation duration,Last
2253,2,du_20,du,0.00770396339898894,0.9399856294222851,Gaze duration,First
2254,2,du_20,du,-0.0733582078710743,0.4728438921041437,Gaze duration,Middle
2255,2,du_20,du,-0.009441699504024037,0.9264828474821707,Gaze duration,Last
2256,2,du_27,du,-0.15183606282145404,0.13557268645334297,Total fixation duration,First
2257,2,du_27,du,-0.08892810448669625,0.38387705881271184,Total fixation duration,Middle
2258,2,du_27,du,0.1523989827560213,0.1341121352936839,Total fixation duration,Last
2259,2,du_27,du,-0.1936716139938384,0.056032213658067424,Gaze duration,First
2260,2,du_27,du,-0.15534656850818856,0.12665917516072261,Gaze duration,Middle
2261,2,du_27,du,0.17347265274772955,0.08759277357575015,Gaze duration,Last
2262,2,du_28,du,-0.11618982762101047,0.2545670844037078,Total fixation duration,First
2263,2,du_28,du,-0.06292706559436809,0.5381823665455678,Total fixation duration,Middle
2264,2,du_28,du,-0.012276104067104441,0.9045049560488485,Total fixation duration,Last
2265,2,du_28,du,-0.127509768851733,0.21086121917691167,Gaze duration,First
2266,2,du_28,du,-0.05400715725496654,0.5973816894929327,Gaze duration,Middle
2267,2,du_28,du,-0.03975455551265657,0.6975319311710318,Gaze duration,Last
2268,2,du_29,du,-0.1241548901337896,0.22321637842188768,Total fixation duration,First
2269,2,du_29,du,-0.03918331437788472,0.7016713695981516,Total fixation duration,Middle
2270,2,du_29,du,0.2400358065034526,0.017281593183240598,Total fixation duration,Last
2271,2,du_29,du,-0.12231646255121015,0.2301990297655841,Gaze duration,First
2272,2,du_29,du,-0.09944196437154655,0.32995137021178456,Gaze duration,Middle
2273,2,du_29,du,0.22542636823154324,0.02562922026369479,Gaze duration,Last
2274,2,du_30,du,-0.21960723911855273,0.029802594824891355,Total fixation duration,First
2275,2,du_30,du,-0.22390096729969292,0.026671951782423816,Total fixation duration,Middle
2276,2,du_30,du,0.12927257334633885,0.2045679994713712,Total fixation duration,Last
2277,2,du_30,du,-0.16604335318306365,0.10225479133182085,Gaze duration,First
2278,2,du_30,du,-0.03944393514029614,0.699781719111899,Gaze duration,Middle
2279,2,du_30,du,0.20961469555332266,0.03830943945035331,Gaze duration,Last
2280,2,du_32,du,-0.050325877685836684,0.6226340988677024,Total fixation duration,First
2281,2,du_32,du,-0.005006137813640465,0.9609809192808774,Total fixation duration,Middle
2282,2,du_32,du,0.08485919690802407,0.4060952915050191,Total fixation duration,Last
2283,2,du_32,du,-0.029333932381401643,0.7743214137812662,Gaze duration,First
2284,2,du_32,du,-0.0343336679423399,0.7371544137521899,Gaze duration,Middle
2285,2,du_32,du,0.0005741631805464584,0.9955230956136468,Gaze duration,Last
2286,2,du_33,du,0.0028917768047108123,0.9774548775310051,Total fixation duration,First
2287,2,du_33,du,-0.20714355089354217,0.040701315369437885,Total fixation duration,Middle
2288,2,du_33,du,-0.033867771801513326,0.7405938209841578,Total fixation duration,Last
2289,2,du_33,du,-0.002135190666476283,0.9833524485035638,Gaze duration,First
2290,2,du_33,du,-0.1773811249171168,0.08057873138647657,Gaze duration,Middle
2291,2,du_33,du,-0.054655751474606114,0.5929804569683474,Gaze duration,Last
2292,2,du_36,du,-0.0316114780340212,0.7573217321676167,Total fixation duration,First
2293,2,du_36,du,0.03840830629885222,0.7073013225143384,Total fixation duration,Middle
2294,2,du_36,du,0.10248987808790991,0.3152689383650175,Total fixation duration,Last
2295,2,du_36,du,-0.006102152740109546,0.9524473745466799,Gaze duration,First
2296,2,du_36,du,0.07370430457844453,0.4707522904468203,Gaze duration,Middle
2297,2,du_36,du,0.13949744013721962,0.17070431160212415,Gaze duration,Last
2298,2,du_38,du,0.02208596823408515,0.8290961217350039,Total fixation duration,First
2299,2,du_38,du,0.020684197217180653,0.8397936066377261,Total fixation duration,Middle
2300,2,du_38,du,-0.09177401307448019,0.36878146531464706,Total fixation duration,Last
2301,2,du_38,du,0.0422216373316813,0.6797573944612327,Gaze duration,First
2302,2,du_38,du,0.03850721850277727,0.7065819014678497,Gaze duration,Middle
2303,2,du_38,du,-0.12432644309754257,0.22257248492563048,Gaze duration,Last
2304,2,du_4,du,-0.2524389207239552,0.012151661920638471,Total fixation duration,First
2305,2,du_4,du,-0.1332857368825836,0.19074507406789032,Total fixation duration,Middle
2306,2,du_4,du,0.27853844815385986,0.00548299100672897,Total fixation duration,Last
2307,2,du_4,du,-0.24757218722268137,0.013979730042620668,Gaze duration,First
2308,2,du_4,du,-0.11794166017303942,0.24742586254826343,Gaze duration,Middle
2309,2,du_4,du,0.211989024770565,0.036123199724629566,Gaze duration,Last
2310,2,du_41,du,-0.11539092217520673,0.2578701658117189,Total fixation duration,First
2311,2,du_41,du,-0.032691217993684955,0.7493021584982915,Total fixation duration,Middle
2312,2,du_41,du,0.15607915106253656,0.1248570367466079,Total fixation duration,Last
2313,2,du_41,du,-0.12004172820642153,0.2390485788577352,Gaze duration,First
2314,2,du_41,du,-0.03764009456168974,0.7128974961686663,Gaze duration,Middle
2315,2,du_41,du,0.13041065371237615,0.20057715184894814,Gaze duration,Last
2316,2,du_42,du,-0.02985093167812133,0.7704528342331327,Total fixation duration,First
2317,2,du_42,du,-0.0008486588372845178,0.9933828198102174,Total fixation duration,Middle
2318,2,du_42,du,0.03913474501932469,0.7020237266309258,Total fixation duration,Last
2319,2,du_42,du,-0.133001555809885,0.19170105424263875,Gaze duration,First
2320,2,du_42,du,-0.08039756636547647,0.4313061172144893,Gaze duration,Middle
2321,2,du_42,du,0.1536329664829609,0.13095238395272182,Gaze duration,Last
2322,2,du_43,du,0.19628103448328799,0.05274055828765917,Total fixation duration,First
2323,2,du_43,du,0.03664545395894063,0.720165750414943,Total fixation duration,Middle
2324,2,du_43,du,-0.11490303330215995,0.2599016736255255,Total fixation duration,Last
2325,2,du_43,du,0.03323315345435698,0.7452870045206778,Gaze duration,First
2326,2,du_43,du,0.006156454679435848,0.9520247125459176,Gaze duration,Middle
2327,2,du_43,du,-0.030197182667349016,0.7678650555614832,Gaze duration,Last
2328,2,du_44,du,-0.17057314502749363,0.09310279735748488,Total fixation duration,First
2329,2,du_44,du,0.05471674596111076,0.5925673138937153,Total fixation duration,Middle
2330,2,du_44,du,0.1081553334005334,0.28911780152513394,Total fixation duration,Last
2331,2,du_44,du,-0.12288305948209544,0.22803089749754502,Gaze duration,First
2332,2,du_44,du,-0.0058898058511959814,0.9541003130431768,Gaze duration,Middle
2333,2,du_44,du,0.07941282393041126,0.43698839578370485,Gaze duration,Last
2334,2,du_45,du,0.03835345694191112,0.7077003709105878,Total fixation duration,First
2335,2,du_45,du,-0.01464684306201283,0.8861767536025162,Total fixation duration,Middle
2336,2,du_45,du,0.028121169815911777,0.7834177376225147,Total fixation duration,Last
2337,2,du_45,du,0.11607986194207665,0.25502001100708993,Gaze duration,First
2338,2,du_45,du,0.03386223272969449,0.7406347432058377,Gaze duration,Middle
2339,2,du_45,du,0.0251612086905412,0.8057392842826069,Gaze duration,Last
2340,2,du_46,du,-0.15569449853022632,0.12580080485516193,Total fixation duration,First
2341,2,du_46,du,-0.1350424650142885,0.18491206368117,Total fixation duration,Middle
2342,2,du_46,du,0.13927364485568333,0.17139825619190002,Total fixation duration,Last
2343,2,du_46,du,-0.12815630057012528,0.20853728503286803,Gaze duration,First
2344,2,du_46,du,-0.11431291369972968,0.2623733934864026,Gaze duration,Middle
2345,2,du_46,du,0.08944261997550051,0.3811206885865621,Gaze duration,Last
2346,2,du_47,du,-0.02665172793096814,0.7944783388016393,Total fixation duration,First
2347,2,du_47,du,0.05924994354545874,0.5622327572130854,Total fixation duration,Middle
2348,2,du_47,du,0.12172388643740557,0.2324819651455317,Total fixation duration,Last
2349,2,du_47,du,-0.025635679652074923,0.8021502098749077,Gaze duration,First
2350,2,du_47,du,0.059562573785118186,0.5601682676844943,Gaze duration,Middle
2351,2,du_47,du,0.12059060181864005,0.2368919455310152,Gaze duration,Last
2352,2,du_48,du,-0.05561075242027739,0.5865267752439708,Total fixation duration,First
2353,2,du_48,du,0.01526530479209867,0.8814048616568524,Total fixation duration,Middle
2354,2,du_48,du,0.03861968859668437,0.7057641828139208,Total fixation duration,Last
2355,2,du_48,du,-0.026506059564805107,0.7955770540486984,Gaze duration,First
2356,2,du_48,du,0.027205691604600114,0.7903037048932436,Gaze duration,Middle
2357,2,du_48,du,0.003398212764718604,0.9735078793282037,Gaze duration,Last
2358,2,du_49,du,-0.21743293485416315,0.03150306740034317,Total fixation duration,First
2359,2,du_49,du,-0.015787910759768587,0.8773758618682895,Total fixation duration,Middle
2360,2,du_49,du,0.17129207377108896,0.09171171228571258,Total fixation duration,Last
2361,2,du_49,du,-0.18553651062388204,0.06738956588123327,Gaze duration,First
2362,2,du_49,du,-0.011398520842088844,0.911302803201703,Gaze duration,Middle
2363,2,du_49,du,0.13868093087774608,0.1732461837627487,Gaze duration,Last
2364,2,du_5,du,0.06356903634291974,0.534036245757053,Total fixation duration,First
2365,2,du_5,du,0.09142317622842978,0.3706225164188758,Total fixation duration,Middle
2366,2,du_5,du,-0.12155822416840906,0.23312300768489322,Total fixation duration,Last
2367,2,du_5,du,0.10853140008228462,0.2874343824280512,Gaze duration,First
2368,2,du_5,du,0.10646953544049342,0.29674429184888135,Gaze duration,Middle
2369,2,du_5,du,-0.11892448654231343,0.24348046603335677,Gaze duration,Last
2370,2,du_50,du,-0.2175701728637569,0.031393366389653746,Total fixation duration,First
2371,2,du_50,du,-0.09573652840121324,0.348378354522336,Total fixation duration,Middle
2372,2,du_50,du,0.08229294880082819,0.42048868573473086,Total fixation duration,Last
2373,2,du_50,du,-0.13546437099291822,0.18353072803783127,Gaze duration,First
2374,2,du_50,du,0.046644962643460026,0.6483286505238706,Gaze duration,Middle
2375,2,du_50,du,0.09966811971062645,0.3288471991175044,Gaze duration,Last
2376,2,du_53,du,0.01976793416640041,0.8468018868411248,Total fixation duration,First
2377,2,du_53,du,0.3025048048169273,0.002465947457397859,Total fixation duration,Middle
2378,2,du_53,du,-0.003105653281683507,0.9757879216057518,Total fixation duration,Last
2379,2,du_53,du,0.0558373264296043,0.5850003556435859,Gaze duration,First
2380,2,du_53,du,0.20923211414130397,0.03867186478993446,Gaze duration,Middle
2381,2,du_53,du,-0.06579216941757321,0.51980210354734,Gaze duration,Last
2382,2,du_55,du,-0.0976615074238416,0.33872658540513856,Total fixation duration,First
2383,2,du_55,du,0.036817170509984225,0.7189091453536145,Total fixation duration,Middle
2384,2,du_55,du,0.06671420781595672,0.5139555736015428,Total fixation duration,Last
2385,2,du_55,du,-0.0831379776640718,0.4157168973924309,Gaze duration,First
2386,2,du_55,du,-0.04369850147390025,0.6691995332598326,Gaze duration,Middle
2387,2,du_55,du,0.030000032860878732,0.7693381853635678,Gaze duration,Last
2388,2,du_57,du,-0.0932757180767693,0.36096458316845437,Total fixation duration,First
2389,2,du_57,du,0.12715743419330028,0.21213540678366236,Total fixation duration,Middle
2390,2,du_57,du,0.19181010473203838,0.05848185069748372,Total fixation duration,Last
2391,2,du_57,du,-0.09602459134312168,0.3469231751803755,Gaze duration,First
2392,2,du_57,du,0.09692012956965804,0.3424236382066408,Gaze duration,Middle
2393,2,du_57,du,0.15361510601654707,0.13099770871581992,Gaze duration,Last
2394,2,du_7,du,-0.0916720413346046,0.3693159939241035,Total fixation duration,First
2395,2,du_7,du,-0.08864139973023957,0.3854181948896488,Total fixation duration,Middle
2396,2,du_7,du,-0.06767351316984686,0.5079086813362368,Total fixation duration,Last
2397,2,du_7,du,-0.10747598390776256,0.2921753726239061,Gaze duration,First
2398,2,du_7,du,-0.16941371655770432,0.09538127916424854,Gaze duration,Middle
2399,2,du_7,du,-0.059250995294841624,0.5622258058058129,Gaze duration,Last
2400,2,en_10,en,0.08867386095831671,0.3852435181202476,Total fixation duration,First
2401,2,en_10,en,0.05429267974516436,0.5954423888338164,Total fixation duration,Middle
2402,2,en_10,en,0.010130759120433293,0.9211341777839559,Total fixation duration,Last
2403,2,en_10,en,0.019053024793796624,0.8522783847130786,Gaze duration,First
2404,2,en_10,en,0.009985502075639686,0.9222614188538452,Gaze duration,Middle
2405,2,en_10,en,0.07530732815378262,0.4611304461990401,Gaze duration,Last
2406,2,en_101,en,-0.14490669959625072,0.15455547608897116,Total fixation duration,First
2407,2,en_101,en,0.007689062076382408,0.9401014965875873,Total fixation duration,Middle
2408,2,en_101,en,0.1959684296642166,0.05312630508128101,Total fixation duration,Last
2409,2,en_101,en,-0.11433628277573414,0.26227520910968766,Gaze duration,First
2410,2,en_101,en,0.013550280037022244,0.8946474410883819,Gaze duration,Middle
2411,2,en_101,en,0.16995468539103856,0.09431276974803363,Gaze duration,Last
2412,2,en_102,en,-0.09954295890947608,0.3294579871634469,Total fixation duration,First
2413,2,en_102,en,0.0475453099743041,0.6420040813804606,Total fixation duration,Middle
2414,2,en_102,en,0.11107007092249004,0.2762408352993073,Total fixation duration,Last
2415,2,en_102,en,-0.02980067848709876,0.7708286217458981,Gaze duration,First
2416,2,en_102,en,0.09205671211787675,0.3673020559644238,Gaze duration,Middle
2417,2,en_102,en,0.09632867965018949,0.34539118014601766,Gaze duration,Last
2418,2,en_19,en,-0.019133835466325716,0.8516589853489958,Total fixation duration,First
2419,2,en_19,en,-0.036453480530319056,0.7215714746315375,Total fixation duration,Middle
2420,2,en_19,en,0.10857733782016622,0.2872291945545022,Total fixation duration,Last
2421,2,en_19,en,-0.05773490398346355,0.5722884025239412,Gaze duration,First
2422,2,en_19,en,-0.004868343887381464,0.9620541107056021,Gaze duration,Middle
2423,2,en_19,en,0.07425855910792717,0.46741320365133876,Gaze duration,Last
2424,2,en_2,en,-0.04378995407589104,0.6685478386497236,Total fixation duration,First
2425,2,en_2,en,-0.17405283921640174,0.08652196251585287,Total fixation duration,Middle
2426,2,en_2,en,-0.05155166551262306,0.6141749737443214,Total fixation duration,Last
2427,2,en_2,en,-0.06641927250590912,0.515822051627419,Gaze duration,First
2428,2,en_2,en,-0.18430704522787983,0.06925787476808497,Gaze duration,Middle
2429,2,en_2,en,-0.05089569835045828,0.6186955932249127,Gaze duration,Last
